text,label
Estoy frustrada ,0
"@RyanDVJ morrissey, navajas, la esvástica nazi, protestas 2014 y la pesadilla del cortometraje",0
Yo ya se que mi abuela cuando se levanta y va a la cocina es porque me va a hacer un te porque no puedo dormir JAJAJAJAJAJA ,1
Se puede hablar de depresión nacional?,1
"Mañana es festivo de dormir todo el día, como persona de bien que soy.",1
"@Muertelenta_ 😂😂😂 ""incomoduarte"" hacer una sonrisa estúpida que te haga querer asesinar al que la pone!",1
"Quiero llamar a mi tío que siempre juega a la quiniela y acierta, para pedirle un nro para el sorteo de Zuluma. Postre o plomo",1
"Se van a topar con mucha mierda con cara de amigo, y a esos hay q meterles un boleo en el orto. A los demás, q son los de verdad, feliz día",1
Mi horóscopo es bien bipolar ,0
Por favor qué referéndum más democrático con papeletas ya introducidas en las urnas antes de votar la fiesta de la democracia #ironía,0
@liberixngirl Encima las chabonas con alta cara de satisfacción ahí pero dejate de joder y comete una buena verga,0
Quiero pensar que va a salir todo bien pero lpm que nerviosa estoy,1
"""Y que te queres comer un pito de mandarina"" JAJAJAJAJAJAJA basta lo adoro ",1
Que cansancio tengo😥,0
Una aventura es más divertida si huele a peligro 😏,1
"Si quieres perder peso, es importante estar bien contigo mismo. Es muy difícil mejorar tus hábitos si estás deprimido",1
"gracias por el vivo , me saco el enojo y todas las dudas que tenia @sergiocelli @PaulFerreyraOK",1
@DragonsR6 @JandritomurosHD @chimigastaca Bffff menudos refuerzos entran...,0
Cuantos suicidios ha provocado ya que no se doble Crackdown 3?,0
"Lo que no sabes es que cuando te vas a dormir, me enojo a propósito para que te quedes más tiempo hablando conmigo.",1
2- es la niña es cute y da miedo a la vez,0
Cuanto resentido suelto 😂,1
@Antoniolaisla @juanmalaisla Eso no es nada... Que vamos a hacer sin el 24h de Gran Freak Hermano?! #PORQUESEÑORPORQUE 😭 #SARCASMO,0
@sebasvargas05 Yo me siento indignada digamos,0
"Sus ojos, su sonrisa, tienen un no sé que...",1
@mariobautista_ Tu me das tanta felicidad desde él primer día que te cinco,1
pena que a bad domina,0
@nicocarde1 Cuando se ponga de moda y lo hagan todos van a dejar de reírse de mí ,1
Q resentido del orto,0
"un pibe que me chamuyaba le puse feliz día del amigo y a mi ex también, soy la queen de mandar a la friendzone.",1
Que basura de padre me toco,0
@c_steven07 Me estás diciendo que me callé falta de respeto mmmm ,0
Es muy divertido ver a tu mamá  entretenida repasando inglés!😆 gracias #duolingo,1
"@lucastg19 Me imagino Twitter es eso en todo caso, me pareció chistoso ver todo apelotonado en el inicio jajaja",1
La felicidad la felicidad,1
Me pongo nervioso cuando tengo que tomarle la orden a mi crush.,0
@obst_enrique Ja ja ja que chistoso,1
"Ni todos los videos y conciertos en vivo de Linkin Park van a tapar el vacío. Que tristeza. Se nos fue Chester, se fue un pedazo de mi vida.",0
@AntonioMaestre En España no hay nacionalistas @AntonioMaestre! #Ironia,0
Fueron todos al baile hoy y yo en el sobre trankii 😆,1
@ivanbelmonte96 Hay un gol que el central negro se duerme que seguramente será culpa de Escrivá... #ironía,0
Ya está bien de hacer tanta demagogia con el Franquismo y de insultar a España.   #ElsMatinsTV3,0
"Ya lo terminé y me dejó esa sensación repugnante en la boca como la de después de vomitar. 10/10, me tomaría otro.",0
"Que amargado se te ve, cuando vos andas patruyando me la como a tu mujer",0
@gxspardeleon Igual sigo enojada con vos,0
No era lo que esperaba pero estoy satisfecho,1
@feelingbluelove 😉😉😉 a poner alarma porque se me cruzan los horarios 😂,1
"Puta madre, en la vida había estado más enojada",0
@Majoe15 Ouuu bebé 😢,1
Quejarse de la existencia de un canal de crítica a otros creadores de contenido es como quejarse de las críticas al cine,0
Qué mejor plan para una tarde de jueves q ...pasar los apuntes y ver un documental sobre Lady Gaga en Netflix? #estoyatope #sarcasmo #ironia,0
@Nextollgofjus Que sos puta?  Si yo también lo lei ,0
Me hace envenenar esto sinceramente,0
Ahora es como si se hubiera peleado con Courtney Love y se puso con la Tigresa del oriente. He dicho.,0
Estoy preparando un final mientras tomo té de limón al que le agregué más limón y como un Guaymallen de fruta. Ya sé que soy divertidísima,1
@SoyLaHijaDeTu Que tremendo! Lo peor de todo es que muchos ya tienen experiencia en este tipo de cosas 😨 ,0
@iEnterate Susto peludo!,0
Sabes que tu amiga te conoce mucho cuando te regala un lapiz labial oscuro.  @soff_chavez ♥♥,1
"@ActualidadRT @NicolasMaduro Claro, que orgullo... Pena ajena. Digan lo que pasa en palo verde a esta hora.",0
"""Marica caiga que estamos tomando, mañana es festivo"". No sé con qué clase de gente me estoy metiendo.",0
"Y hasta me mandan a acomodar una carpeta, esto va en serio #miedo",0
Re tímido mi tio para roncar jajajajajajaja,1
@carls____ Jajajaj que agradable sujeto,1
@triquis Que bien !!!' A descansar ,1
@IvanZavaIa Si ya sabes cómo somos pa' que nos invitas ahre ,0
"@waldorftty < cabeza y reprimió una mueca de disgusto mientras hacía a Astarthea alzar la cabeza. ""Búscala"", fue todo lo que dijo. La >",0
@Mairaaaa__ Pero que tema tan horrendo.,0
"@aiidaRCDE23 Muchos goles, no? #Ironía",0
"Ves las noticias y es un sinfin de muert@s,maltratad@s,torturad@s... Es pa amargar a los que estan de vacaciones?",0
"@AngeldebritoOk Diomío!!! Qué le pasó?? No solo el pelo horrible! Está hecho pelota, aunque sonría, la mirada lo dice todo 😯😕😔😩",0
"@AndreeaRp Sí, btw, yo también me siento orgulloso hahaha",1
@chiarabriggs antes q entraras a mis planes era un vagabundo el corazón en peligro de extinción,1
"@Camila_Cabello estoy tan emocionada boluda, me muero de ansiedad más o menos, me siento como una mamá orgullosa that's my pollito",1
¿Por qué me gustan series crueles que sólo me ponen nerviosa en cada capítulo y me hacen llorar? ,1
"Porque todo lo que hago,  lo hago por y para mí! #satisfacción",1
Ya no es divertido cuando ni siquiera llegas al metro 50 🙃🙃🙃,0
Personalidad de C + inteligencia de J + Físico de A + Retórica de O = El amor de mi vida. No todo se puede tener en esta vida. ,1
Me puse re nerviosa nae por eso jajajajaja,1
"Lamentablemente doy más de lo que recibo, hago bien y me tratan mal, siempre estoy ahí y para mí nunca están, pero no, no voy a cambiar.",0
"Hacer un pedido en @AmazonESP,que digan que llega en un día,pero no llega..  ¿Es engaño? ¿Para eso me suscribí a @amazonprimenow? #enfadado",0
@AlbaRosaBV Muchas felicidades Rosy!! 😊,1
@TankiianCandado Se ve claramente que estás alimentando al pobre animal con chocolate #ironia,0
"¿Cuál pelea? Jajajajajaja para las chismosas se les acabo el entretenimiento porque hablaremos por interno, bye.",1
"No se puede estar tranquilo con este club eh. Tremenda pelotudez lo que hicieron en el 2 tiempo, al pedo hicimos 4 goles",0
"Si aprendes a perdonar y a olvidar, vas a encontrar la verdadera felicidad. #Fav #RT #FF #UnaVidaPk #felicidad",1
@Saaaaaaaaaaimon a mi tmb desde q la vi deje de comer miel del miedo q me dio,0
No desperdiciemos el momento de ti quiero mas bellaquera menos timidez bebe🎶😛,1
#Ollantahumala Abogado Espinoza cuestiona pruebas presentadas por Fiscal Juárez x posible peligro de fuga. @NuevoSolPeru,1
"< trampa tan asquerosa!—  ¡No te atrevas a hacer eso nunca más!  —Exclamó enfurecido, propinándole una bofetada con fuerza en la mejilla, >",0
@juanrallo La estrategia de Mariano va como la seda #ironía,1
Me siento re mal 😥,0
"Bienvenida Estefanía! Eres muy afortunada, tienes una familia maravillosa y unos padres muy queridos @lauragarza y @MxUlysses Felicidades!",1
ENCIMA LA CULPA ES DE SOPHIE MIRA EM ESTOY PONIENDO MUY NERVIOSO OS LO JURO #OITNB3X12,0
Tengo las conversaciones más interesante con el. 😊,1
@rtorresabc123 A ver alégrese carajo! Le vale madres mi felicidad😂😂,1
@omarlavieri Jajajaja! Está fusionado con la ligustrina y cada tanto se materializa. ,1
"Y sí, a pesar de todo nio siempre vos 😄",1
@agarzon Y ud pasará a la historia por la heroica defensa de las mismas. #Ironía,0
"Es gracioso lo hipócritas y falsos que se ven saludando a alguien y diciéndole ""amigo"" 1 día mientras los otros 364 les chupa un huevo",0
"@sairez47 @Nayra_Moyano15 @hijodeputaA_G Encima que me cortas la música desenchufando todo te haces la chora, después pasamela 😂",1
"Yo solo siento algo de resentimiento hacia un user, y eso que yo no suelo odiar a la gente ni en persona :c",0
"Peor de que te dejen en azúl, es que no te lean.   😡😡😡😡😡😡",0
Tengo el pecho re tomado y no paro de toser ,0
Que horrible es estar diciendo algo que te molesta y que al otro no le importe,0
@IyashiHitora 🌸 bien pero no quiero ofender a mes amigues que están mal así que estaré mal porq son un colectivo oprimide 🌸,0
Jajaja la traumados por el temblor ,1
"@MagnificoElMulo @Aristoi_Nomin Lo mismo, sí. #ironía",0
@sebastianbach Good lock sebastian! Sos un groso no estés nervioso va a salir todo perfecto!♥,1
@OkenCosplay QUIEN SE ESTA METIENDO CONTIGO?,1
@power0ut menos mal que cuando crecen algunas alergias se van pasando. es bien terrible igual,0
Like y dejo fragmentos de cosas escritas en mis momentos de alegría y despecho.,1
"Entre la resaca ,el cansancio y andar sin dormir estoy muerta 😢😢😢",0
Miedo a la respuesta 😢,0
Jajaj con Fede parecemos  niños chicos nos dijeronde ir a EEUU y lo Primero que dijimos fue yo quiero ir a Disney Orlando ,1
"@PokemonShuffleM con la última vida nunca se hace una fase gradual, salvo que se haya enfadado. Eso es de 1° de Shuffle XD",1
@FxmmxFxtxl   — Sí. — 10. — Sí. — Estaría encantado de recibir un mensaje tuyo.,1
@alvarado_jaz Espero verte ahí jaja y que me hables y así porque estoy mega nerviosa 😩❤️,1
"Tengo miedo de dormirme y que el boludo de Louis lanze de la nada el video de back to you no, yo en serio sin joder que me da algo y muero",0
"""ay yo cuando me enojo soy la persona más mala de todas"".   Si loquita te olvidaste de Adolfito, Josephcito y un par más.",0
@AlfredoARamos @LuisTrincado Pero siguen en el poder... que cosa tan trágica la historia actual de Venezuela.,0
"@cayeruby Y sacarse la carrera de fisica si le da la gana, eh? #MonarquíaEspañola. Y que conste que no insulto a nadie👍",0
Cada día estoy el doble de gorda😞😡🐷,0
"No me dejes, no me sueltes, puedo enloquecer !!",0
@iugeloc Por una vez no me has respondido en Twitter vacilandome. Estoy: contenta.,1
Que rabia y que miedo que cualquier hijueputa vaya electrocutando gente como con tanta libertad.,0
Llevo coml dos días en el mood de tristeza. 😭,0
Tengo miedo de estar solita en mi depa y que tiemble ,0
"Me retiro por el momento, mucho estrés para mi gusto.",0
LAS FOTOS DE BTS X PUMA ME SACARON DE LA DEPRESIÓN ESO,1
@blogdojefferson Ele está desesperado.. heheje,1
Sólo me queda esperar 😭😭😭😭💔solo quiero que esto sea una pesadilla 💔😭,0
@CopaInterProvCR @baldes_santiago Q me pongo nervioso xd,0
No saben la alegría que le causa a mi corazón ver a mis amigxs bien💖💖💖,1
@LANACION Temor de inversores???? DE ESPECULADORES!!!!!!! TIBEROS!!! Q estan ganando fortuna con este gobierno corrupto,0
"Experiencias enriquecedoras se me presentan constantemente, que afortunada soy!",1
Estoy feliz y enojado,1
Me acaban de dar me gusta a un tweet de hace meses #miedo,0
"Me encanta Twitter, siento que la gente que me lee a esta hora, me acompaña en mi insomnio y eso está genial. 😂🙈",1
"no mames que pinche enojo, no vuelvo a hacer ninguna broma!!",0
¿Cuáles twitts de enamorada? ,1
¡Eres un peligro!,0
Como lo extrañe hoy ,0
Estoy tan enojada con mi novio que me dormi sin abrazarlo. Soy re cruel lo se jijiji,0
Verlo sonreír es algo que no se puede comparar con nada en el mundo ❤️,1
"#Hispanofobia Con esto ya seguro, que sí, que sí, convencemos a los catalanes de que se queden. #ironia",0
"@anetbustamante, Si te digo cosas horribles no significa que te odie, te quiero, pero ser #Sarcástico me sale tan natural; como respirar. 😁",1
Lo chistoso es que uno sabe quienes son los que te destruyen a las espaldas y tienen el descaro de saludarte como si nada.,0
"@_Villa21 Jajjajajjajajajajjaja es serio, jajajjajajjaja",1
"@Rhysand_wv Eso es cool, Soy Maggie.   >> Le tiende la mano con una sonrisa",1
"@NaNoCordoba_PG Poco a poco,  😊",1
"Quien quiera asustarse vea ""Deepwater Horizon"" e imagínese que #PDVSA hubiese manejado esa crisis. ",0
"Diay por dicha voy pasando Conta, Proba y Álgebra 😂😂😂🤦🏻‍♀️🤷🏻‍♀️",1
"@diegontar Que recuerdos con esos supersonics, Shawn kemp, detlef schrempf... Una pena su desaparición por los okc...",0
@EduSierra95 @Eas_TeeL Yo no lo he superado. Entre eso y la espinita de spirit.sensity… pffff #depresión,0
"Pasó el día cn su rutina y ahora siento la pena y rabia Hasta cuándo van a legislar cn el credo en la boca? Nuestro cuerpo, nuestra decisión",0
"Malhumorado, presumido y descarado, desconfiado, despectivo...",0
Hay personas que de suz riquezas no tienen mas que el miedo a perderlas. - Antoine Riva d,0
@paulaquimor Mi felicidad va en aumento,1
"#AnimalesSueltos Un horror como habla Asis de ""hacer Plata"" caradura a Costa de La politica y Fantino lo endiosa!!!",0
@affstella Normal: timidez!,0
La felicidad llega cuando menos la esperas; ¡Aprovéchala! que nada pierdes con tenerla. #Fav #RT #FF #felicidad,1
Una vez estaba muy enojada con el ex de mi mejor amiga (la había hecho sufrir mucho) le mandé un priv diciendo que todo lo malo,0
@FuriaRojaNet @luismaoriginal bienvenido a furia vene ;) 📛,1
La verdad que más que satisfecha con las amigas que me tocaron😍😍😍😍 No pido nada más que ellas!! La que no está no hace falta. Gracias Dios💞,1
@sophia712 Jajaja la vea estamos igual ,1
@ModernYeezus 💖💖 lo mejor fue el debate de artículos constitucionales con los policías ,1
Llega esta hora y se pone inquieto 😤😤😤😤😤,1
"Hoy me siento mucho más monárquica que ayer. De hecho, algún sociólogo diría que más que monárquica soy Felipista... #referendumCat #Ironía",0
Y ahora se me para el metro ,0
"Siempre he dicho que elegiría twitter si solo pudiera usar una red social: aquí hay memes y gente amargada como yo, no necesito más PERO",0
Te tardas 4 meses en subir 5 lbs y las bajas en menos de 2 semanas😅 #irónico,1
#triste saber que ni tu opinión puedes dar porque todo empeora,0
Este año me tocará ir solo a la Convención de DB 😬Vamo a conocer otakus ,1
@stressedhayley Esa venganza no te la robo,0
¿Se imaginan lo aburrida que sería la vida si complaciéramos a todo mundo?,0
"me encanta el soñador que se levanta de la lona, que sin temor toma el valor aunque muchos traicionan",1
"@MillaOrozco Cuando toca, toca 😥",0
@Kevin_Kohan Ohhhh q sujeto agradable jacobo lpm a veces te quiero,1
"Buena vista 1ra vmella, sin luz @EdeesteRD  nos someterán a la oscuridad antes del desastre! Estúpidos! #rabia #abuso @ProConsumidorRD",0
Gastando todos tus puntos gratuitos cuando puedo empezar hirviendo la sangre de mis enemigos. Hace años no tenía problemas,0
@poeticjoels EN OTRAS PALABRAS CREO YO Q QUISO DECIR ES Q SI TIENEN PREFERENCIA EN UN PAIS DE ELLOS JAJA NO SE ,1
Tremendo!! hace dos días me chamuyaba me decía que la novia esto lo otro y volvieron?Estoy tentadisima😂😂😝😝,1
"Antes a estos problemas ni les prestaba atención, ahora me quitan las ganas de dormir y mas ansiedad ... La vida y sus cambios.",0
